"RIDE_TICKET_ID","RIDE_ID","TICKET_ID","TIMESTAMP"
1204,"R013",150,"2020-01-19 07:24:00"
1205,"R013",152,"2019-12-11 13:53:00"
1206,"R013",153,"2019-10-31 23:18:00"
1207,"R013",157,"2020-03-05 22:39:00"
1208,"R013",167,"2019-11-14 00:28:00"
1209,"R013",179,"2020-01-20 01:08:00"
1210,"R013",184,"2020-07-17 13:50:00"
1211,"R013",192,"2020-02-14 14:05:00"
1212,"R013",207,"2020-06-20 12:20:00"
1213,"R013",215,"2019-12-01 10:54:00"
1214,"R013",216,"2019-11-08 01:51:00"
1215,"R013",254,"2020-05-14 16:29:00"
1216,"R013",260,"2019-11-21 13:54:00"
1217,"R013",283,"2020-05-27 10:39:00"
1218,"R013",294,"2020-04-06 13:21:00"
1219,"R013",299,"2020-02-18 07:32:00"
1220,"R013",306,"2019-12-24 14:15:00"
1221,"R013",313,"2020-01-28 12:17:00"
1222,"R013",318,"2020-06-07 17:41:00"
1223,"R013",351,"2020-06-15 05:31:00"
1224,"R013",361,"2020-05-23 03:14:00"
1225,"R013",366,"2020-01-17 16:28:00"
1226,"R013",380,"2020-04-14 03:36:00"
1227,"R013",385,"2020-05-21 04:48:00"
1228,"R013",396,"2020-03-25 18:48:00"
1229,"R013",422,"2020-03-05 03:52:00"
1230,"R013",423,"2020-06-01 17:53:00"
1231,"R013",436,"2020-01-03 07:27:00"
1232,"R013",442,"2020-04-13 00:49:00"
1233,"R013",458,"2019-11-28 04:46:00"
1234,"R013",462,"2020-06-24 05:55:00"
1235,"R013",486,"2020-06-21 12:58:00"
1236,"R013",499,"2019-12-09 05:39:00"
1237,"R013",501,"2020-08-08 10:26:00"
1238,"R013",510,"2019-11-20 12:04:00"
1239,"R013",522,"2020-03-11 21:06:00"
1240,"R013",533,"2019-12-30 10:54:00"
1241,"R013",545,"2019-11-05 18:52:00"
1242,"R013",551,"2020-05-25 21:07:00"
1243,"R013",556,"2020-08-10 00:23:00"
1244,"R013",578,"2019-12-09 22:01:00"
1245,"R013",588,"2020-02-23 15:47:00"
1246,"R013",604,"2020-01-28 23:00:00"
1247,"R013",621,"2020-04-29 17:23:00"
1248,"R013",632,"2020-05-09 23:55:00"
1249,"R013",639,"2020-03-13 22:53:00"
1250,"R013",645,"2020-08-03 10:33:00"
1251,"R013",648,"2019-11-19 17:25:00"
1252,"R013",654,"2020-04-30 02:55:00"
1253,"R013",672,"2020-04-26 18:37:00"
1254,"R013",672,"2020-04-26 19:12:00"
1255,"R013",714,"2019-11-20 03:48:00"
1256,"R013",721,"2020-06-23 18:27:00"
1257,"R013",735,"2020-04-15 19:40:00"
1258,"R013",740,"2020-01-04 15:24:00"
1259,"R013",809,"2019-12-26 00:16:00"
1260,"R013",813,"2020-04-18 13:13:00"
1261,"R013",821,"2020-02-09 06:56:00"
1262,"R013",822,"2020-05-18 18:03:00"
1263,"R013",826,"2020-02-06 16:12:00"
1264,"R013",831,"2019-12-10 23:50:00"
1265,"R013",847,"2020-05-30 14:47:00"
1266,"R013",848,"2019-11-10 12:37:00"
1267,"R013",861,"2019-11-21 06:03:00"
1268,"R013",870,"2020-07-03 21:18:00"
1269,"R013",884,"2020-02-14 01:42:00"
1270,"R013",888,"2020-06-18 20:30:00"
1271,"R013",892,"2020-04-16 04:11:00"
1272,"R013",893,"2020-03-20 23:51:00"
1273,"R013",903,"2020-01-19 16:57:00"
1274,"R013",907,"2020-08-02 13:45:00"
1275,"R013",909,"2019-12-10 14:16:00"
1276,"R013",914,"2020-05-01 14:47:00"
1277,"R013",923,"2020-07-31 11:47:00"
1278,"R013",942,"2020-05-30 11:22:00"
1279,"R013",952,"2020-07-19 05:01:00"
1280,"R013",959,"2019-11-22 19:52:00"
1281,"R013",963,"2019-12-13 15:35:00"
1282,"R013",976,"2020-06-18 06:01:00"
1283,"R013",978,"2019-11-24 16:33:00"
1284,"R013",989,"2019-12-06 02:48:00"
1285,"R013",990,"2020-02-10 17:45:00"
1286,"R014",24,"2020-02-10 17:25:00"
1287,"R014",40,"2019-11-30 02:58:00"
1288,"R014",48,"2020-03-09 19:41:00"
1289,"R014",54,"2019-12-25 12:25:00"
1290,"R014",71,"2019-11-24 15:02:00"
1291,"R014",90,"2020-07-21 05:48:00"
1292,"R014",98,"2019-11-21 02:18:00"
1293,"R014",129,"2020-04-08 12:03:00"
1294,"R014",139,"2019-12-24 10:04:00"
1295,"R014",151,"2020-05-23 08:29:00"
1296,"R014",167,"2019-11-14 02:14:00"
1297,"R014",170,"2020-05-24 09:26:00"
1298,"R014",178,"2020-07-13 22:46:00"
1299,"R014",180,"2020-07-08 09:06:00"
1300,"R014",191,"2020-06-02 10:11:00"
1301,"R014",192,"2020-02-15 08:23:00"
1302,"R014",218,"2019-12-29 12:48:00"
1303,"R014",220,"2020-02-09 09:48:00"
1304,"R014",233,"2020-02-13 00:18:00"
1305,"R014",237,"2020-05-22 13:15:00"
1306,"R014",246,"2020-02-01 19:09:00"
1307,"R014",247,"2019-11-24 23:08:00"
1308,"R014",260,"2019-11-22 01:36:00"
1309,"R014",297,"2020-05-16 05:53:00"
1310,"R014",298,"2020-06-10 15:54:00"
1311,"R014",298,"2020-06-10 21:33:00"
1312,"R014",306,"2019-12-25 08:07:00"
1313,"R014",319,"2020-02-27 16:41:00"
1314,"R014",329,"2020-03-26 22:37:00"
1315,"R014",350,"2020-04-23 13:34:00"
1316,"R014",365,"2020-01-02 22:19:00"
1317,"R014",367,"2019-12-24 21:48:00"
1318,"R014",382,"2020-01-03 00:55:00"
1319,"R014",404,"2019-12-12 21:19:00"
1320,"R014",409,"2020-01-17 11:16:00"
1321,"R014",416,"2020-04-28 15:10:00"
1322,"R014",429,"2020-07-08 01:31:00"
1323,"R014",432,"2020-06-18 08:38:00"
1324,"R014",434,"2020-05-20 12:18:00"
1325,"R014",440,"2020-03-20 18:28:00"
1326,"R014",452,"2020-07-20 20:49:00"
1327,"R014",464,"2020-03-04 07:15:00"
1328,"R014",481,"2020-07-01 18:29:00"
1329,"R014",494,"2020-06-15 18:15:00"
1330,"R014",514,"2019-11-09 21:50:00"
1331,"R014",530,"2020-06-14 08:32:00"
1332,"R014",539,"2020-03-09 09:57:00"
1333,"R014",601,"2020-06-03 12:28:00"
1334,"R014",608,"2020-05-30 03:16:00"
1335,"R014",613,"2019-11-13 07:23:00"
1336,"R014",615,"2019-12-11 01:37:00"
1337,"R014",648,"2019-11-19 14:46:00"
1338,"R014",649,"2019-12-28 20:21:00"
1339,"R014",653,"2019-12-25 03:54:00"
1340,"R014",687,"2020-07-09 21:46:00"
1341,"R014",705,"2020-05-05 10:13:00"
1342,"R014",715,"2020-02-02 21:46:00"
1343,"R014",717,"2020-03-29 03:08:00"
1344,"R014",730,"2020-03-15 18:58:00"
1345,"R014",740,"2020-01-05 07:15:00"
1346,"R014",767,"2020-03-28 05:45:00"
1347,"R014",777,"2019-11-07 04:58:00"
1348,"R014",797,"2020-03-07 18:52:00"
1349,"R014",804,"2020-02-01 18:31:00"
1350,"R014",822,"2020-05-18 18:33:00"
1351,"R014",822,"2020-05-19 05:04:00"
1352,"R014",833,"2020-03-25 04:49:00"
1353,"R014",838,"2020-08-11 08:44:00"
1354,"R014",864,"2020-04-27 03:48:00"
1355,"R014",894,"2020-05-22 16:10:00"
1356,"R014",898,"2020-03-25 01:43:00"
1357,"R014",900,"2019-12-13 06:58:00"
1358,"R014",905,"2019-12-18 21:44:00"
1359,"R014",918,"2020-03-24 03:44:00"
1360,"R014",919,"2020-06-29 12:38:00"
1361,"R014",930,"2020-03-16 16:18:00"
1362,"R014",947,"2020-04-24 00:58:00"
1363,"R014",960,"2020-06-23 08:00:00"
1364,"R014",970,"2020-02-06 14:21:00"
1365,"R014",973,"2019-12-19 09:29:00"
1366,"R014",982,"2020-06-20 15:36:00"
1367,"R014",982,"2020-06-21 09:13:00"
1368,"R014",985,"2019-11-23 07:19:00"
1369,"R015",4,"2020-07-24 08:13:00"
1370,"R015",14,"2020-01-15 18:56:00"
1371,"R015",16,"2020-03-20 00:32:00"
1372,"R015",21,"2020-04-30 11:04:00"
1373,"R015",34,"2019-11-16 20:31:00"
1374,"R015",54,"2019-12-24 22:58:00"
1375,"R015",62,"2020-05-04 12:32:00"
1376,"R015",66,"2020-02-23 00:15:00"
1377,"R015",69,"2020-07-18 20:01:00"
1378,"R015",88,"2020-01-06 12:56:00"
1379,"R015",116,"2020-07-13 21:27:00"
1380,"R015",122,"2020-06-19 23:52:00"
1381,"R015",131,"2020-01-13 23:51:00"
1382,"R015",140,"2020-04-25 05:25:00"
1383,"R015",166,"2020-07-11 21:09:00"
1384,"R015",180,"2020-07-08 05:54:00"
1385,"R015",185,"2020-04-23 01:36:00"
1386,"R015",213,"2020-03-01 07:02:00"
1387,"R015",223,"2020-04-24 12:40:00"
1388,"R015",233,"2020-02-13 01:42:00"
1389,"R015",252,"2020-04-18 15:08:00"
1390,"R015",258,"2020-06-29 11:15:00"
1391,"R015",259,"2020-02-26 08:58:00"
1392,"R015",264,"2020-04-23 11:54:00"
1393,"R015",267,"2019-12-25 03:54:00"
1394,"R015",286,"2020-03-07 03:08:00"
1395,"R015",298,"2020-06-10 23:24:00"
1396,"R015",300,"2020-02-13 15:36:00"
1397,"R015",300,"2020-02-13 15:48:00"
1398,"R015",308,"2019-12-19 12:57:00"
1399,"R015",312,"2020-05-19 03:07:00"
1400,"R015",323,"2020-05-09 13:21:00"
1401,"R015",348,"2020-01-12 18:39:00"
1402,"R015",360,"2020-08-06 16:52:00"
1403,"R015",366,"2020-01-17 22:02:00"
1404,"R015",378,"2019-12-12 06:46:00"
1405,"R015",378,"2019-12-12 09:25:00"
1406,"R015",381,"2019-11-13 16:55:00"
1407,"R015",412,"2020-03-23 05:35:00"
1408,"R015",416,"2020-04-28 18:09:00"
1409,"R015",452,"2020-07-21 10:59:00"
1410,"R015",454,"2020-02-17 22:52:00"
1411,"R015",460,"2019-11-10 16:10:00"
1412,"R015",471,"2019-12-10 08:04:00"
1413,"R015",476,"2020-06-29 22:28:00"
1414,"R015",476,"2020-06-30 10:44:00"
1415,"R015",505,"2020-01-25 18:50:00"
1416,"R015",515,"2020-02-20 00:04:00"
1417,"R015",521,"2020-01-13 13:47:00"
1418,"R015",526,"2020-05-23 20:39:00"
1419,"R015",534,"2020-07-26 15:03:00"
1420,"R015",534,"2020-07-27 03:00:00"
1421,"R015",539,"2020-03-08 14:48:00"
1422,"R015",555,"2020-02-26 21:27:00"
1423,"R015",556,"2020-08-10 02:41:00"
1424,"R015",563,"2020-07-29 13:58:00"
1425,"R015",587,"2020-07-24 17:45:00"
1426,"R015",624,"2020-07-20 07:03:00"
1427,"R015",635,"2020-01-17 05:08:00"
1428,"R015",648,"2019-11-20 02:47:00"
1429,"R015",657,"2020-01-23 09:50:00"
1430,"R015",664,"2020-07-03 14:02:00"
1431,"R015",672,"2020-04-27 02:26:00"
1432,"R015",674,"2019-11-12 21:58:00"
1433,"R015",681,"2019-12-25 19:23:00"
1434,"R015",691,"2020-08-02 06:15:00"
1435,"R015",697,"2020-05-03 17:09:00"
1436,"R015",701,"2020-06-10 16:58:00"
1437,"R015",703,"2019-12-20 06:19:00"
1438,"R015",713,"2020-05-15 16:28:00"
1439,"R015",727,"2020-05-02 11:17:00"
1440,"R015",730,"2020-03-15 21:13:00"
1441,"R015",769,"2020-07-04 14:22:00"
1442,"R015",770,"2020-01-21 00:49:00"
1443,"R015",771,"2020-03-24 16:10:00"
1444,"R015",776,"2020-06-13 10:49:00"
1445,"R015",782,"2020-05-21 20:52:00"
1446,"R015",784,"2020-07-15 09:38:00"
1447,"R015",806,"2020-03-11 21:02:00"
1448,"R015",808,"2019-12-03 20:02:00"
1449,"R015",816,"2020-06-23 09:36:00"
1450,"R015",820,"2020-04-06 23:38:00"
1451,"R015",839,"2020-05-27 22:21:00"
1452,"R015",874,"2020-01-25 05:49:00"
1453,"R015",875,"2019-11-25 20:52:00"
1454,"R015",888,"2020-06-18 22:48:00"
1455,"R015",916,"2020-07-14 01:51:00"
1456,"R015",920,"2020-06-05 14:48:00"
1457,"R015",938,"2020-01-18 03:43:00"
1458,"R015",943,"2019-11-30 15:53:00"
1459,"R015",957,"2020-01-09 02:03:00"
1460,"R015",971,"2020-03-04 14:21:00"
1461,"R015",996,"2020-05-06 11:16:00"
1462,"R016",20,"2019-11-22 10:51:00"
1463,"R016",30,"2020-01-07 14:30:00"
1464,"R016",31,"2019-11-15 23:11:00"
1465,"R016",46,"2020-03-04 22:43:00"
1466,"R016",51,"2020-02-06 05:53:00"
1467,"R016",67,"2019-11-10 10:09:00"
1468,"R016",105,"2019-12-09 10:46:00"
1469,"R016",107,"2020-06-27 16:43:00"
1470,"R016",107,"2020-06-28 14:09:00"
1471,"R016",108,"2020-03-19 10:42:00"
1472,"R016",120,"2020-02-29 06:01:00"
1473,"R016",132,"2020-06-16 07:36:00"
1474,"R016",132,"2020-06-16 09:37:00"
1475,"R016",136,"2020-08-03 08:24:00"
1476,"R016",155,"2019-12-08 02:27:00"
1477,"R016",158,"2020-06-24 06:36:00"
1478,"R016",169,"2020-07-21 09:03:00"
1479,"R016",180,"2020-07-07 18:28:00"
1480,"R016",181,"2020-02-15 12:33:00"
1481,"R016",201,"2020-02-22 16:27:00"
1482,"R016",204,"2019-12-23 09:53:00"
1483,"R016",206,"2020-02-18 09:29:00"
1484,"R016",218,"2019-12-28 22:23:00"
1485,"R016",223,"2020-04-24 01:47:00"
1486,"R016",224,"2020-02-12 15:05:00"
1487,"R016",226,"2019-11-04 06:04:00"
1488,"R016",231,"2020-04-13 19:09:00"
1489,"R016",232,"2020-01-18 13:21:00"
1490,"R016",252,"2020-04-19 12:24:00"
1491,"R016",263,"2020-02-29 18:30:00"
1492,"R016",270,"2020-08-07 07:10:00"
1493,"R016",303,"2020-05-13 20:08:00"
1494,"R016",314,"2019-11-12 00:32:00"
1495,"R016",316,"2020-03-17 08:24:00"
1496,"R016",317,"2020-04-27 03:51:00"
1497,"R016",323,"2020-05-09 00:45:00"
1498,"R016",332,"2020-02-27 14:07:00"
1499,"R016",332,"2020-02-28 02:52:00"
1500,"R016",338,"2019-12-29 13:47:00"
1501,"R016",350,"2020-04-22 23:10:00"
1502,"R016",351,"2020-06-15 04:00:00"
1503,"R016",372,"2020-07-18 01:28:00"
1504,"R016",374,"2020-07-08 11:45:00"
1505,"R016",377,"2020-05-09 09:43:00"
1506,"R016",378,"2019-12-11 15:53:00"
1507,"R016",380,"2020-04-13 18:36:00"
1508,"R016",393,"2020-06-28 12:23:00"
1509,"R016",397,"2020-08-04 14:44:00"
1510,"R016",406,"2019-12-13 12:16:00"
1511,"R016",418,"2020-03-06 20:32:00"
1512,"R016",447,"2020-08-13 04:22:00"
1513,"R016",450,"2020-01-01 21:59:00"
1514,"R016",466,"2020-07-25 13:22:00"
1515,"R016",495,"2020-01-21 08:24:00"
1516,"R016",522,"2020-03-12 11:01:00"
1517,"R016",525,"2020-05-05 23:14:00"
1518,"R016",541,"2020-05-20 01:21:00"
1519,"R016",556,"2020-08-10 12:08:00"
1520,"R016",563,"2020-07-29 13:01:00"
1521,"R016",567,"2020-04-15 01:32:00"
1522,"R016",570,"2020-04-12 12:45:00"
1523,"R016",571,"2020-03-08 12:36:00"
1524,"R016",578,"2019-12-09 21:56:00"
1525,"R016",578,"2019-12-10 12:50:00"
1526,"R016",579,"2020-03-30 21:59:00"
1527,"R016",587,"2020-07-25 13:06:00"
1528,"R016",619,"2019-11-24 03:47:00"
1529,"R016",632,"2020-05-10 05:32:00"
1530,"R016",637,"2020-03-13 21:38:00"
1531,"R016",644,"2020-01-17 11:50:00"
1532,"R016",645,"2020-08-02 16:26:00"
1533,"R016",650,"2020-04-30 08:02:00"
1534,"R016",657,"2020-01-22 21:10:00"
1535,"R016",662,"2020-03-31 16:11:00"
1536,"R016",672,"2020-04-27 09:30:00"
1537,"R016",682,"2019-12-21 22:45:00"
1538,"R016",697,"2020-05-03 23:05:00"
1539,"R016",706,"2019-12-12 22:32:00"
1540,"R016",714,"2019-11-19 22:07:00"
1541,"R016",729,"2020-01-09 06:55:00"
1542,"R016",732,"2019-11-18 09:21:00"
1543,"R016",739,"2020-06-07 10:58:00"
1544,"R016",746,"2020-05-16 12:12:00"
1545,"R016",751,"2020-04-09 06:34:00"
1546,"R016",754,"2020-05-05 04:32:00"
1547,"R016",756,"2019-12-21 01:07:00"
1548,"R016",760,"2019-11-29 14:43:00"
1549,"R016",764,"2020-04-13 09:10:00"
1550,"R016",770,"2020-01-21 03:49:00"
1551,"R016",778,"2020-04-23 20:25:00"
1552,"R016",780,"2020-02-11 11:29:00"
1553,"R016",788,"2020-07-02 03:52:00"
1554,"R016",829,"2019-12-17 18:32:00"
1555,"R016",852,"2020-05-12 03:59:00"
1556,"R016",866,"2019-11-27 10:02:00"
1557,"R016",875,"2019-11-26 07:06:00"
1558,"R016",876,"2020-06-03 10:56:00"
1559,"R016",900,"2019-12-12 13:58:00"
1560,"R016",914,"2020-05-02 13:34:00"
1561,"R016",926,"2020-06-30 15:33:00"
1562,"R016",935,"2020-04-24 06:33:00"
1563,"R016",963,"2019-12-14 03:07:00"
1564,"R016",964,"2020-04-16 10:02:00"
1565,"R016",968,"2019-11-24 04:22:00"
1566,"R016",970,"2020-02-07 06:37:00"
1567,"R016",974,"2020-03-07 20:13:00"
1568,"R016",975,"2020-04-09 06:41:00"
1569,"R016",985,"2019-11-22 17:09:00"
1570,"R016",994,"2019-12-25 16:04:00"
1571,"R017",2,"2019-11-26 16:50:00"
1572,"R017",4,"2020-07-23 21:57:00"
1573,"R017",12,"2020-04-27 22:50:00"
1574,"R017",19,"2020-05-10 09:01:00"
1575,"R017",24,"2020-02-11 11:46:00"
1576,"R017",38,"2020-06-21 05:24:00"
1577,"R017",49,"2020-05-28 03:00:00"
1578,"R017",84,"2020-01-04 03:28:00"
1579,"R017",103,"2020-06-22 01:32:00"
1580,"R017",110,"2020-07-24 14:54:00"
1581,"R017",118,"2020-03-07 12:53:00"
1582,"R017",122,"2020-06-19 23:16:00"
1583,"R017",123,"2020-03-18 10:42:00"
1584,"R017",135,"2020-04-23 15:47:00"
1585,"R017",145,"2020-04-04 10:48:00"
1586,"R017",148,"2019-11-26 05:36:00"
1587,"R017",189,"2020-08-12 08:18:00"
1588,"R017",195,"2019-11-23 02:10:00"
1589,"R017",197,"2020-02-09 16:28:00"
1590,"R017",204,"2019-12-23 11:33:00"
1591,"R017",222,"2020-04-23 02:41:00"
1592,"R017",235,"2020-07-19 20:33:00"
1593,"R017",238,"2020-03-03 10:30:00"
1594,"R017",241,"2019-12-19 18:39:00"
1595,"R017",260,"2019-11-21 20:10:00"
1596,"R017",261,"2019-12-28 22:46:00"
1597,"R017",261,"2019-12-29 08:52:00"
1598,"R017",264,"2020-04-22 19:06:00"
1599,"R017",281,"2020-06-11 05:51:00"
1600,"R017",292,"2020-05-26 11:12:00"
1601,"R017",300,"2020-02-13 14:26:00"
1602,"R017",303,"2020-05-14 08:31:00"
1603,"R017",314,"2019-11-12 03:16:00"
1604,"R017",317,"2020-04-26 16:25:00"
1605,"R017",325,"2020-02-07 15:13:00"
1606,"R017",345,"2020-03-18 11:50:00"
1607,"R017",350,"2020-04-22 15:35:00"
1608,"R017",352,"2020-04-13 07:40:00"
1609,"R017",361,"2020-05-23 06:44:00"
1610,"R017",368,"2019-12-04 09:49:00"
1611,"R017",374,"2020-07-07 18:18:00"
1612,"R017",378,"2019-12-11 16:45:00"
1613,"R017",378,"2019-12-12 06:35:00"
1614,"R017",386,"2020-01-27 22:07:00"
1615,"R017",390,"2020-06-27 02:26:00"
1616,"R017",398,"2020-02-11 11:34:00"
1617,"R017",404,"2019-12-12 16:32:00"
1618,"R017",407,"2020-08-02 10:27:00"
1619,"R017",437,"2020-08-05 15:01:00"
1620,"R017",455,"2020-04-29 14:30:00"
1621,"R017",482,"2020-07-07 10:58:00"
1622,"R017",492,"2019-12-07 22:47:00"
1623,"R017",543,"2020-02-02 18:16:00"
1624,"R017",549,"2020-03-08 15:50:00"
1625,"R017",553,"2020-08-01 11:24:00"
1626,"R017",573,"2019-12-18 11:27:00"
1627,"R017",575,"2020-04-24 10:18:00"
1628,"R017",576,"2020-07-27 17:46:00"
1629,"R017",579,"2020-03-30 21:41:00"
1630,"R017",608,"2020-05-30 00:23:00"
1631,"R017",612,"2020-02-02 16:24:00"
1632,"R017",627,"2020-07-16 15:19:00"
1633,"R017",637,"2020-03-13 14:39:00"
1634,"R017",640,"2020-05-08 19:53:00"
1635,"R017",693,"2020-08-04 09:49:00"
1636,"R017",694,"2020-04-10 21:21:00"
1637,"R017",695,"2020-06-28 02:10:00"
1638,"R017",697,"2020-05-04 05:54:00"
1639,"R017",703,"2019-12-20 01:08:00"
1640,"R017",727,"2020-05-02 00:50:00"
1641,"R017",735,"2020-04-15 23:09:00"
1642,"R017",744,"2020-04-05 12:01:00"
1643,"R017",770,"2020-01-20 23:15:00"
1644,"R017",774,"2020-01-15 22:37:00"
1645,"R017",803,"2019-12-31 06:58:00"
1646,"R017",804,"2020-02-02 10:15:00"
1647,"R017",806,"2020-03-12 00:22:00"
1648,"R017",815,"2019-12-02 12:46:00"
1649,"R017",841,"2020-02-11 18:07:00"
1650,"R017",844,"2020-03-26 03:15:00"
1651,"R017",855,"2020-01-05 12:50:00"
1652,"R017",862,"2020-05-01 12:37:00"
1653,"R017",868,"2020-08-10 07:59:00"
1654,"R017",870,"2020-07-04 01:55:00"
1655,"R017",875,"2019-11-26 13:09:00"
1656,"R017",882,"2020-01-09 12:59:00"
1657,"R017",900,"2019-12-12 21:03:00"
1658,"R017",902,"2019-12-28 19:06:00"
1659,"R017",902,"2019-12-28 20:15:00"
1660,"R017",910,"2020-03-07 10:24:00"
1661,"R017",911,"2020-06-29 02:41:00"
1662,"R017",929,"2020-04-17 23:10:00"
1663,"R017",932,"2019-12-30 14:58:00"
1664,"R017",933,"2020-04-29 05:24:00"
1665,"R017",936,"2020-08-05 21:14:00"
1666,"R017",977,"2020-02-15 21:12:00"
1667,"R017",994,"2019-12-26 00:53:00"
1668,"R017",994,"2019-12-26 12:48:00"
1669,"R017",999,"2020-03-19 11:11:00"
1670,"R018",40,"2019-11-29 17:45:00"
1671,"R018",80,"2020-02-25 11:23:00"
1672,"R018",92,"2020-05-31 14:03:00"
1673,"R018",103,"2020-06-21 17:15:00"
1674,"R018",125,"2020-01-14 10:28:00"
1675,"R018",141,"2020-04-11 17:21:00"
1676,"R018",171,"2020-02-06 17:11:00"
1677,"R018",188,"2019-12-14 10:50:00"
1678,"R018",190,"2019-12-13 04:24:00"
1679,"R018",195,"2019-11-22 23:52:00"
1680,"R018",201,"2020-02-22 21:17:00"
1681,"R018",202,"2020-06-16 13:29:00"
1682,"R018",205,"2020-04-29 23:23:00"
1683,"R018",214,"2020-05-15 20:39:00"
1684,"R018",216,"2019-11-08 03:19:00"
1685,"R018",216,"2019-11-08 08:19:00"
1686,"R018",226,"2019-11-04 01:47:00"
1687,"R018",240,"2020-06-02 06:27:00"
1688,"R018",242,"2020-03-18 01:24:00"
1689,"R018",255,"2019-11-14 22:31:00"
1690,"R018",257,"2020-07-04 19:39:00"
1691,"R018",284,"2020-02-17 19:38:00"
1692,"R018",294,"2020-04-05 19:59:00"
1693,"R018",305,"2020-01-05 23:23:00"
1694,"R018",333,"2020-01-06 12:37:00"
1695,"R018",343,"2020-01-14 14:08:00"
1696,"R018",350,"2020-04-23 11:06:00"
1697,"R018",355,"2019-11-02 05:31:00"
1698,"R018",360,"2020-08-07 03:24:00"
1699,"R018",388,"2020-05-12 17:07:00"
1700,"R018",400,"2020-06-29 02:55:00"
1701,"R018",411,"2020-04-12 17:58:00"
1702,"R018",422,"2020-03-04 17:15:00"
1703,"R018",434,"2020-05-20 01:30:00"
1704,"R018",444,"2020-03-18 18:55:00"
1705,"R018",448,"2020-04-28 02:02:00"
1706,"R018",451,"2020-07-20 09:56:00"
1707,"R018",475,"2020-05-18 05:14:00"
1708,"R018",486,"2020-06-21 03:21:00"
1709,"R018",509,"2020-01-18 21:50:00"
1710,"R018",522,"2020-03-12 04:42:00"
1711,"R018",524,"2020-08-04 09:39:00"
1712,"R018",535,"2020-05-02 09:34:00"
1713,"R018",536,"2020-06-09 11:25:00"
1714,"R018",545,"2019-11-06 10:08:00"
1715,"R018",556,"2020-08-10 09:36:00"
1716,"R018",557,"2019-12-01 03:35:00"
1717,"R018",565,"2020-05-15 19:16:00"
1718,"R018",567,"2020-04-15 06:56:00"
1719,"R018",581,"2019-11-06 20:42:00"
1720,"R018",588,"2020-02-24 05:24:00"
1721,"R018",591,"2020-08-12 21:42:00"
1722,"R018",599,"2019-12-11 04:00:00"
1723,"R018",617,"2020-02-15 22:34:00"
1724,"R018",618,"2019-11-07 20:13:00"
1725,"R018",620,"2020-03-14 17:17:00"
1726,"R018",630,"2019-12-22 13:06:00"
1727,"R018",632,"2020-05-10 02:32:00"
1728,"R018",652,"2020-04-17 08:22:00"
1729,"R018",667,"2020-08-06 00:54:00"
1730,"R018",668,"2020-01-11 15:14:00"
1731,"R018",673,"2019-12-02 12:15:00"
1732,"R018",680,"2019-12-02 03:21:00"
1733,"R018",695,"2020-06-27 18:15:00"
1734,"R018",698,"2020-05-31 12:16:00"
1735,"R018",712,"2020-07-27 23:58:00"
1736,"R018",715,"2020-02-02 15:11:00"
1737,"R018",722,"2020-06-10 02:21:00"
1738,"R018",731,"2020-06-20 15:24:00"
1739,"R018",738,"2020-06-17 18:28:00"
1740,"R018",758,"2020-07-29 07:53:00"
1741,"R018",782,"2020-05-21 19:58:00"
1742,"R018",795,"2019-12-04 07:32:00"
1743,"R018",799,"2019-12-05 23:59:00"
1744,"R018",821,"2020-02-08 19:14:00"
1745,"R018",839,"2020-05-28 09:54:00"
1746,"R018",844,"2020-03-25 23:28:00"
1747,"R018",849,"2019-11-30 10:18:00"
1748,"R018",854,"2019-11-12 10:50:00"
1749,"R018",860,"2020-04-11 18:40:00"
1750,"R018",881,"2020-03-11 13:43:00"
1751,"R018",909,"2019-12-11 11:52:00"
1752,"R018",917,"2020-04-27 05:22:00"
1753,"R018",927,"2020-02-19 00:22:00"
1754,"R018",930,"2020-03-16 20:42:00"
1755,"R018",949,"2020-03-08 07:18:00"
1756,"R018",982,"2020-06-21 02:06:00"
1757,"R018",996,"2020-05-05 19:01:00"
1758,"R019",12,"2020-04-27 21:25:00"
1759,"R019",18,"2020-06-21 20:15:00"
1760,"R019",30,"2020-01-07 21:56:00"
1761,"R019",30,"2020-01-08 11:02:00"
1762,"R019",34,"2019-11-16 23:57:00"
1763,"R019",40,"2019-11-30 09:44:00"
1764,"R019",45,"2020-03-09 15:20:00"
1765,"R019",78,"2019-12-15 01:07:00"
1766,"R019",79,"2020-07-21 22:51:00"
1767,"R019",85,"2020-05-26 21:18:00"
1768,"R019",97,"2020-07-24 20:48:00"
1769,"R019",101,"2019-12-11 16:16:00"
1770,"R019",113,"2020-02-05 16:49:00"
1771,"R019",124,"2020-07-10 00:37:00"
1772,"R019",133,"2020-05-15 14:40:00"
1773,"R019",135,"2020-04-24 01:31:00"
1774,"R019",152,"2019-12-12 03:19:00"
1775,"R019",166,"2020-07-12 09:36:00"
1776,"R019",182,"2020-07-09 11:50:00"
1777,"R019",193,"2020-04-29 17:11:00"
1778,"R019",193,"2020-04-30 09:40:00"
1779,"R019",214,"2020-05-16 05:36:00"
1780,"R019",214,"2020-05-16 12:30:00"
1781,"R019",221,"2020-01-09 04:50:00"
1782,"R019",224,"2020-02-12 14:30:00"
1783,"R019",225,"2020-02-27 09:49:00"
1784,"R019",233,"2020-02-12 15:17:00"
