FACILITY_TICKET_ID,TICKET_ID,FACILITY_ID,TIMESTAMP
1375,473,FAC122,2019/11/10 0:50
1376,199,FAC120,2020/3/11 8:48
1377,748,FAC121,2020/6/30 15:24
1378,492,FAC111,2019/12/8 10:09
1379,892,FAC125,2020/4/16 12:45
1380,524,FAC142,2020/8/4 8:17
1381,861,FAC101,2019/11/21 3:05
1382,208,FAC104,2020/1/28 11:55
1383,933,FAC127,2020/4/29 15:32
1384,165,FAC107,2020/4/29 11:55
1385,200,FAC137,2020/4/30 17:49
1386,767,FAC138,2020/3/28 19:50
1387,78,FAC107,2019/12/15 10:00
1388,121,FAC110,2019/12/13 14:48
1389,921,FAC139,2020/5/18 12:44
1390,228,FAC135,2020/4/9 19:48
1391,688,FAC118,2020/1/15 12:25
1392,199,FAC113,2020/3/11 13:25
1393,285,FAC122,2020/6/5 3:47
1394,759,FAC140,2019/11/26 17:23
1395,397,FAC117,2020/8/5 10:28
1396,778,FAC112,2020/4/24 2:19
1397,584,FAC118,2020/8/10 22:11
1398,32,FAC127,2020/1/17 22:15
1399,197,FAC103,2020/2/10 2:13
1400,709,FAC133,2020/7/28 19:38
1401,201,FAC126,2020/2/23 3:20
1402,132,FAC122,2020/6/16 0:19
1403,626,FAC101,2020/2/28 5:45
1404,129,FAC112,2020/4/8 21:28
1405,248,FAC103,2020/7/27 16:49
1406,202,FAC130,2020/6/16 17:47
1407,820,FAC133,2020/4/7 10:34
1408,556,FAC108,2020/8/10 20:19
1409,696,FAC130,2019/12/27 16:17
1410,826,FAC137,2020/2/7 14:15
1411,300,FAC112,2020/2/14 7:03
1412,931,FAC111,2020/1/1 3:46
1413,686,FAC140,2020/1/4 6:17
1414,293,FAC114,2020/8/8 0:01
1415,640,FAC120,2020/5/9 5:51
1416,109,FAC139,2020/6/8 18:32
1417,872,FAC138,2019/12/23 4:13
1418,742,FAC133,2020/2/15 9:12
1419,500,FAC134,2020/6/1 16:47
1420,254,FAC142,2020/5/15 11:22
1421,275,FAC125,2020/5/5 21:11
1422,809,FAC139,2019/12/26 13:26
1423,692,FAC132,2020/6/25 5:16
1424,557,FAC111,2019/12/1 18:38
1425,360,FAC103,2020/8/7 14:04
1426,517,FAC121,2020/6/25 2:13
1427,254,FAC139,2020/5/15 23:59
1428,529,FAC103,2020/7/13 12:47
1429,883,FAC118,2020/1/15 11:33
1430,296,FAC116,2019/12/18 2:40
1431,996,FAC126,2020/5/6 18:43
1432,961,FAC136,2020/6/9 19:11
1433,810,FAC102,2020/5/31 20:06
1434,94,FAC137,2020/1/4 14:57
1435,492,FAC122,2019/12/8 8:08
1436,238,FAC130,2020/3/3 16:09
1437,18,FAC117,2020/6/22 1:14
1438,757,FAC142,2020/3/10 20:49
1439,727,FAC106,2020/5/2 11:29
1440,281,FAC122,2020/6/11 13:58
1441,678,FAC118,2020/3/23 21:45
1442,244,FAC113,2020/2/22 0:26
1443,800,FAC103,2020/1/31 9:07
1444,867,FAC134,2020/6/9 11:44
1445,61,FAC105,2020/1/16 19:10
1446,210,FAC140,2020/7/19 17:36
1447,533,FAC117,2019/12/30 11:23
1448,469,FAC102,2020/4/20 18:06
1449,561,FAC130,2020/1/24 10:41
1450,724,FAC125,2019/12/23 4:39
1451,409,FAC135,2020/1/17 2:01
1452,138,FAC134,2020/1/19 13:51
1453,580,FAC102,2020/8/12 20:25
1454,283,FAC133,2020/5/27 1:55
1455,339,FAC102,2020/5/17 2:06
1456,392,FAC119,2020/6/8 16:33
1457,235,FAC113,2020/7/20 21:00
1458,42,FAC136,2020/7/30 17:53
1459,65,FAC125,2020/2/12 21:05
1460,239,FAC139,2020/8/13 13:08
1461,500,FAC104,2020/6/1 13:41
1462,693,FAC130,2020/8/4 19:07
1463,15,FAC141,2020/2/12 6:52
1464,448,FAC119,2020/4/28 18:28
1465,670,FAC135,2020/7/31 21:24
1466,435,FAC125,2020/7/11 9:57
1467,69,FAC135,2020/7/19 12:13
1468,449,FAC140,2020/2/19 14:34
1469,740,FAC135,2020/1/5 1:24
1470,466,FAC114,2020/7/25 6:33
1471,12,FAC107,2020/4/28 9:51
1472,721,FAC122,2020/6/24 21:42
1473,411,FAC127,2020/4/13 16:43
1474,425,FAC131,2020/1/16 10:49
1475,5,FAC117,2019/12/18 0:14
1476,116,FAC104,2020/7/14 14:52
1477,366,FAC137,2020/1/18 11:42
1478,95,FAC126,2020/1/5 7:09
1479,230,FAC125,2019/12/9 10:13
1480,234,FAC126,2020/1/30 22:40
1481,156,FAC105,2020/1/15 13:39
1482,217,FAC120,2020/3/31 9:55
1483,215,FAC125,2019/12/1 8:26
1484,546,FAC115,2020/1/18 7:23
1485,214,FAC132,2020/5/16 21:49
1486,371,FAC101,2020/5/10 22:22
1487,993,FAC113,2020/1/12 14:02
1488,285,FAC109,2020/6/5 2:20
1489,618,FAC128,2019/11/8 2:55
1490,211,FAC115,2019/12/12 5:19
1491,587,FAC115,2020/7/25 11:15
1492,438,FAC139,2020/4/9 20:00
1493,247,FAC103,2019/11/25 22:16
1494,36,FAC118,2020/4/6 11:02
1495,743,FAC133,2020/3/23 20:31
1496,134,FAC119,2020/4/1 16:39
1497,262,FAC142,2020/4/11 16:34
1498,316,FAC105,2020/3/17 15:42
1499,554,FAC119,2020/4/3 2:12
1500,772,FAC113,2019/11/6 8:51
1501,664,FAC140,2020/7/3 9:29
1502,815,FAC104,2019/12/2 3:00
1503,576,FAC116,2020/7/28 0:37
1504,829,FAC127,2019/12/18 9:03
1505,978,FAC140,2019/11/25 7:50
1506,472,FAC117,2020/6/17 21:45
1507,897,FAC129,2020/5/25 21:19
1508,935,FAC112,2020/4/24 16:09
1509,208,FAC114,2020/1/28 4:52
1510,5,FAC119,2019/12/18 3:29
1511,976,FAC123,2020/6/18 0:07
1512,198,FAC112,2019/11/15 4:41
1513,281,FAC137,2020/6/11 17:42
1514,122,FAC120,2020/6/20 16:58
1515,883,FAC111,2020/1/15 7:02
1516,463,FAC113,2020/1/30 13:35
1517,570,FAC101,2020/4/12 21:11
1518,82,FAC132,2020/7/7 16:18
1519,743,FAC129,2020/3/23 2:05
1520,92,FAC116,2020/5/31 1:00
1521,397,FAC133,2020/8/5 0:47
1522,552,FAC134,2020/6/18 19:13
1523,756,FAC123,2019/12/21 9:53
1524,344,FAC125,2019/12/19 13:47
1525,418,FAC121,2020/3/7 19:42
1526,945,FAC136,2020/3/4 9:27
1527,956,FAC133,2019/11/15 15:34
1528,829,FAC101,2019/12/18 11:26
1529,769,FAC108,2020/7/4 9:38
1530,68,FAC132,2020/4/1 0:37
1531,64,FAC120,2020/4/1 3:22
1532,486,FAC116,2020/6/21 22:00
1533,221,FAC120,2020/1/9 11:43
1534,755,FAC142,2020/5/21 14:04
1535,531,FAC108,2020/5/23 10:38
1536,13,FAC112,2020/5/13 7:11
1537,994,FAC138,2019/12/26 8:40
1538,931,FAC123,2020/1/1 13:28
1539,622,FAC101,2020/7/2 5:29
1540,944,FAC120,2019/12/2 23:51
1541,166,FAC138,2020/7/12 2:39
1542,515,FAC119,2020/2/20 5:15
1543,102,FAC141,2020/2/4 18:33
1544,939,FAC106,2020/8/9 11:02
1545,475,FAC102,2020/5/18 5:10
1546,119,FAC130,2020/6/4 13:29
1547,993,FAC139,2020/1/12 18:25
1548,893,FAC116,2020/3/21 1:28
1549,535,FAC129,2020/5/2 13:05
1550,211,FAC119,2019/12/12 6:02
1551,676,FAC133,2020/6/12 21:10
1552,624,FAC103,2020/7/20 15:29
1553,457,FAC110,2020/7/1 8:15
1554,156,FAC111,2020/1/15 17:02
1555,280,FAC103,2020/4/3 7:51
1556,5,FAC141,2019/12/18 10:37
1557,410,FAC128,2020/2/23 19:07
1558,124,FAC135,2020/7/10 22:57
1559,169,FAC105,2020/7/21 1:21
1560,329,FAC110,2020/3/27 8:20
1561,1000,FAC111,2020/7/27 1:12
1562,85,FAC110,2020/5/27 10:44
1563,587,FAC109,2020/7/25 12:41
1564,197,FAC101,2020/2/10 7:43
1565,754,FAC130,2020/5/5 6:48
1566,619,FAC142,2019/11/24 22:56
1567,968,FAC141,2019/11/24 19:33
1568,151,FAC101,2020/5/23 10:36
1569,750,FAC117,2020/5/4 23:32
1570,315,FAC126,2020/5/9 6:33
1571,615,FAC129,2019/12/11 1:36
1572,80,FAC103,2020/2/25 14:16
1573,109,FAC105,2020/6/8 0:20
1574,200,FAC138,2020/4/30 1:11
1575,78,FAC114,2019/12/15 13:49
1576,382,FAC121,2020/1/3 7:45
1577,726,FAC105,2019/12/27 0:42
1578,651,FAC114,2020/5/20 5:28
1579,551,FAC137,2020/5/26 19:11
1580,684,FAC141,2020/5/31 15:51
1581,47,FAC139,2020/1/31 1:59
1582,70,FAC126,2020/1/11 2:33
1583,730,FAC123,2020/3/16 4:57
1584,150,FAC116,2020/1/19 12:29
1585,217,FAC139,2020/3/31 18:37
1586,609,FAC105,2019/11/21 12:09
1587,55,FAC128,2019/12/25 19:20
1588,209,FAC118,2020/5/9 22:44
1589,918,FAC129,2020/3/24 17:32
1590,141,FAC136,2020/4/12 6:56
1591,405,FAC135,2019/12/3 14:23
1592,745,FAC116,2020/8/6 19:51
1593,329,FAC139,2020/3/27 15:53
1594,663,FAC134,2020/4/12 23:40
1595,263,FAC105,2020/3/1 18:38
1596,941,FAC132,2019/12/9 2:38
1597,428,FAC107,2020/3/21 5:53
1598,153,FAC136,2019/11/1 8:50
1599,303,FAC135,2020/5/14 1:32
1600,796,FAC121,2020/2/23 11:56
1601,225,FAC113,2020/2/27 11:54
1602,417,FAC104,2019/12/31 3:49
1603,658,FAC109,2020/6/21 23:26
1604,999,FAC127,2020/3/19 12:34
1605,60,FAC105,2020/6/3 20:56
1606,672,FAC104,2020/4/27 4:45
1607,914,FAC114,2020/5/2 13:22
1608,311,FAC141,2020/7/14 0:45
1609,596,FAC109,2019/12/1 11:50
1610,314,FAC102,2019/11/12 21:58
1611,682,FAC136,2019/12/22 3:00
1612,501,FAC138,2020/8/8 16:45
1613,287,FAC134,2020/2/4 6:15
1614,727,FAC116,2020/5/2 6:04
1615,370,FAC136,2020/2/18 21:52
1616,807,FAC109,2020/3/20 1:46
1617,116,FAC104,2020/7/14 14:41
1618,265,FAC111,2020/1/11 18:55
1619,566,FAC142,2019/12/9 22:05
1620,108,FAC114,2020/3/19 16:36
1621,151,FAC123,2020/5/23 10:38
1622,462,FAC130,2020/6/24 0:11
1623,575,FAC128,2020/4/24 12:18
1624,174,FAC125,2020/1/28 8:23
1625,511,FAC131,2020/5/10 16:17
1626,45,FAC133,2020/3/10 21:52
1627,62,FAC124,2020/5/4 16:00
1628,167,FAC137,2019/11/14 15:53
1629,905,FAC120,2019/12/19 1:19
1630,856,FAC109,2019/12/6 16:54
1631,336,FAC116,2020/2/10 15:13
1632,8,FAC141,2020/2/2 21:12
1633,12,FAC118,2020/4/28 11:25
1634,931,FAC116,2020/1/1 16:10
1635,141,FAC137,2020/4/12 4:29
1636,898,FAC126,2020/3/25 9:27
1637,865,FAC104,2020/4/26 6:15
1638,345,FAC128,2020/3/18 18:05
1639,634,FAC126,2020/2/10 13:31
1640,174,FAC104,2020/1/28 0:09
1641,564,FAC128,2020/1/29 8:45
1642,130,FAC112,2020/4/11 14:28
1643,893,FAC107,2020/3/21 14:34
1644,332,FAC104,2020/2/28 12:40
1645,603,FAC116,2020/8/13 8:31
1646,584,FAC138,2020/8/10 0:26
1647,885,FAC101,2020/6/25 1:40
1648,76,FAC110,2020/6/10 16:30
1649,498,FAC133,2020/6/16 0:48
1650,335,FAC135,2020/7/19 7:58
1651,10,FAC137,2019/11/29 10:59
1652,217,FAC124,2020/3/31 15:27
1653,975,FAC103,2020/4/9 13:40
1654,952,FAC125,2020/7/19 0:23
1655,871,FAC114,2020/3/7 10:30
1656,211,FAC133,2019/12/12 16:01
1657,802,FAC136,2020/4/4 17:57
1658,814,FAC123,2020/7/5 23:59
1659,412,FAC110,2020/3/23 20:24
1660,400,FAC115,2020/6/29 14:08
1661,716,FAC129,2020/2/19 5:30
1662,41,FAC124,2020/4/20 16:24
1663,513,FAC128,2020/3/21 10:37
1664,756,FAC112,2019/12/21 6:25
1665,193,FAC133,2020/4/30 20:39
1666,861,FAC124,2019/11/21 20:58
1667,288,FAC123,2019/12/27 9:12
1668,44,FAC126,2020/1/10 4:56
1669,491,FAC134,2019/12/30 0:55
1670,419,FAC111,2019/11/15 2:53
1671,154,FAC135,2020/2/22 18:38
1672,975,FAC112,2020/4/9 0:20
1673,122,FAC120,2020/6/20 17:52
1674,848,FAC107,2019/11/10 11:51
1675,186,FAC130,2020/1/19 13:05
1676,4,FAC101,2020/7/24 0:24
1677,456,FAC124,2020/3/13 1:09
1678,67,FAC113,2019/11/10 14:54
1679,97,FAC114,2020/7/25 13:10
1680,944,FAC104,2019/12/2 10:05
1681,977,FAC117,2020/2/16 19:26
1682,59,FAC142,2020/1/24 7:18
1683,974,FAC103,2020/3/8 0:52
1684,181,FAC123,2020/2/15 17:32
1685,406,FAC137,2019/12/13 5:58
1686,368,FAC125,2019/12/4 22:48
1687,964,FAC112,2020/4/16 21:05
1688,937,FAC124,2020/2/9 22:08
1689,856,FAC126,2019/12/6 0:54
1690,509,FAC113,2020/1/19 18:07
1691,428,FAC132,2020/3/21 4:59
1692,83,FAC124,2020/3/24 3:55
1693,291,FAC134,2020/5/27 5:57
1694,811,FAC110,2019/12/16 5:28
1695,427,FAC139,2020/6/27 13:16
1696,403,FAC105,2020/4/5 11:50
1697,337,FAC139,2020/4/5 21:52
1698,693,FAC123,2020/8/4 14:26
1699,299,FAC104,2020/2/18 13:40
1700,480,FAC110,2019/12/2 13:05
1701,360,FAC112,2020/8/7 9:20
1702,206,FAC126,2020/2/18 16:44
1703,929,FAC139,2020/4/18 19:25
1704,200,FAC110,2020/4/30 2:49
1705,738,FAC142,2020/6/18 9:03
1706,737,FAC117,2019/12/18 11:27
1707,53,FAC114,2019/12/30 17:17
1708,361,FAC106,2020/5/23 21:57
1709,803,FAC129,2019/12/31 6:08
1710,33,FAC108,2019/11/27 23:16
1711,111,FAC111,2020/7/8 19:38
1712,817,FAC117,2020/1/30 23:17
1713,184,FAC125,2020/7/17 0:42
1714,159,FAC105,2019/11/2 8:45
1715,732,FAC103,2019/11/18 19:25
1716,405,FAC121,2019/12/3 19:48
1717,182,FAC102,2020/7/9 16:48
1718,409,FAC125,2020/1/17 16:38
1719,362,FAC127,2020/2/26 13:22
1720,907,FAC117,2020/8/2 20:27
1721,518,FAC129,2020/2/1 14:49
1722,37,FAC115,2020/3/9 6:36
1723,987,FAC139,2020/4/7 5:43
1724,71,FAC128,2019/11/25 7:01
1725,306,FAC130,2019/12/25 22:19
1726,879,FAC140,2020/5/26 6:50
1727,517,FAC127,2020/6/25 22:47
1728,45,FAC128,2020/3/10 22:47
1729,652,FAC121,2020/4/17 22:36
1730,654,FAC139,2020/4/30 3:19
1731,716,FAC107,2020/2/19 0:00
1732,862,FAC115,2020/5/1 14:02
1733,368,FAC128,2019/12/4 20:11
1734,301,FAC122,2020/4/21 6:28
1735,796,FAC137,2020/2/23 16:00
1736,465,FAC120,2020/5/23 2:50
1737,660,FAC107,2020/7/10 11:27
1738,473,FAC129,2019/11/10 2:04
1739,191,FAC116,2020/6/2 10:45
1740,714,FAC122,2019/11/20 17:03
1741,569,FAC102,2020/8/2 5:16
1742,116,FAC139,2020/7/14 14:32
1743,760,FAC110,2019/11/30 3:42
1744,566,FAC136,2019/12/9 0:55
1745,782,FAC105,2020/5/22 5:47
1746,152,FAC122,2019/12/12 16:00
1747,8,FAC121,2020/2/2 6:48
1748,930,FAC128,2020/3/17 2:15
1749,497,FAC121,2020/2/28 13:20
1750,4,FAC139,2020/7/24 8:13
1751,637,FAC118,2020/3/14 14:00
1752,154,FAC117,2020/2/22 7:28
1753,273,FAC124,2020/8/1 1:31
1754,2,FAC139,2019/11/27 20:33
1755,600,FAC135,2019/12/27 13:08
1756,592,FAC109,2020/5/11 17:42
1757,918,FAC112,2020/3/24 22:38
1758,117,FAC118,2020/6/30 15:24
1759,734,FAC138,2020/5/23 2:53
1760,939,FAC126,2020/8/9 17:53
1761,80,FAC111,2020/2/25 3:03
1762,930,FAC140,2020/3/17 15:16
1763,989,FAC128,2019/12/6 15:14
1764,616,FAC124,2020/2/7 21:15
1765,993,FAC108,2020/1/12 16:27
1766,10,FAC142,2019/11/29 15:11
1767,469,FAC122,2020/4/20 8:40
1768,38,FAC136,2020/6/21 17:46
1769,848,FAC106,2019/11/10 5:14
1770,447,FAC113,2020/8/13 2:32
1771,927,FAC140,2020/2/19 13:34
1772,864,FAC105,2020/4/27 19:58
1773,394,FAC131,2020/6/15 22:26
1774,83,FAC135,2020/3/24 17:19
1775,210,FAC132,2020/7/19 11:06
1776,245,FAC110,2020/7/29 4:54
1777,979,FAC129,2020/5/17 10:12
1778,646,FAC142,2020/4/4 14:24
1779,865,FAC107,2020/4/26 14:26
1780,706,FAC112,2019/12/13 21:02
1781,539,FAC105,2020/3/9 21:08
1782,266,FAC112,2020/7/4 18:05
1783,43,FAC142,2020/6/25 20:31
1784,261,FAC131,2019/12/29 4:45
1785,39,FAC121,2020/6/18 12:07
1786,394,FAC119,2020/6/15 11:19
1787,979,FAC110,2020/5/17 10:43
1788,402,FAC131,2020/6/1 20:36
1789,621,FAC141,2020/4/30 16:28
1790,105,FAC108,2019/12/9 3:45
1791,984,FAC135,2020/6/18 5:58
1792,478,FAC117,2020/4/22 10:06
1793,276,FAC126,2020/7/21 5:00
1794,801,FAC121,2020/3/18 7:46
1795,910,FAC112,2020/3/7 13:52
1796,306,FAC107,2019/12/25 10:44
1797,895,FAC105,2020/1/18 1:44
1798,495,FAC141,2020/1/21 18:04
1799,560,FAC125,2020/2/3 10:28
1800,386,FAC112,2020/1/28 19:06
1801,551,FAC116,2020/5/26 22:35
1802,891,FAC124,2020/4/1 18:21
1803,168,FAC102,2020/6/28 9:56
1804,549,FAC112,2020/3/9 5:35
1805,243,FAC142,2020/5/12 5:45
1806,33,FAC130,2019/11/27 14:44
1807,60,FAC117,2020/6/3 5:27
1808,371,FAC107,2020/5/10 7:49
1809,240,FAC134,2020/6/2 13:39
1810,317,FAC106,2020/4/27 3:03
1811,791,FAC106,2020/6/24 20:13
1812,724,FAC130,2019/12/23 9:58
1813,8,FAC118,2020/2/2 0:44
1814,467,FAC108,2020/1/19 16:28
1815,604,FAC108,2020/1/29 15:18
1816,304,FAC123,2020/3/16 14:26
1817,540,FAC138,2020/1/7 6:50
1818,319,FAC114,2020/2/28 2:49
1819,17,FAC105,2020/7/14 13:00
1820,293,FAC103,2020/8/8 19:19
1821,67,FAC131,2019/11/10 22:48
1822,17,FAC110,2020/7/14 15:55
1823,572,FAC129,2020/2/14 19:00
1824,421,FAC139,2020/2/7 1:21
1825,380,FAC104,2020/4/14 8:41
1826,305,FAC109,2020/1/6 1:37
1827,26,FAC125,2020/1/5 9:06
1828,991,FAC136,2019/11/9 12:10
1829,880,FAC125,2020/3/18 17:46
1830,37,FAC110,2020/3/9 0:05
1831,43,FAC125,2020/6/25 6:44
1832,142,FAC105,2020/7/23 7:39
1833,72,FAC139,2020/3/22 5:21
1834,191,FAC105,2020/6/2 11:36
1835,410,FAC111,2020/2/23 13:21
1836,392,FAC110,2020/6/8 23:20
1837,916,FAC119,2020/7/14 10:12
1838,521,FAC125,2020/1/14 20:35
1839,564,FAC134,2020/1/29 3:23
1840,702,FAC101,2020/1/25 0:55
1841,66,FAC124,2020/2/23 6:36
1842,566,FAC110,2019/12/9 16:39
1843,341,FAC121,2020/2/15 0:52
1844,82,FAC113,2020/7/7 3:41
1845,314,FAC105,2019/11/12 4:49
1846,899,FAC114,2020/5/16 1:48
1847,356,FAC107,2020/3/8 9:19
1848,580,FAC130,2020/8/12 8:06
1849,259,FAC117,2020/2/26 19:06
1850,757,FAC141,2020/3/10 13:31
1851,498,FAC125,2020/6/16 17:16
1852,202,FAC136,2020/6/16 10:13
1853,359,FAC107,2020/1/4 15:12
1854,864,FAC130,2020/4/27 1:09
1855,164,FAC118,2020/3/6 4:55
1856,420,FAC126,2020/5/6 1:48
1857,498,FAC142,2020/6/16 6:09
1858,206,FAC139,2020/2/18 7:20
1859,673,FAC130,2019/12/2 15:43
1860,805,FAC132,2020/1/24 15:35
1861,713,FAC104,2020/5/16 21:45
1862,595,FAC134,2020/3/22 9:04
1863,326,FAC138,2020/5/20 11:18
1864,543,FAC123,2020/2/3 23:39
1865,937,FAC131,2020/2/9 9:48
1866,54,FAC122,2019/12/25 11:03
1867,207,FAC132,2020/6/20 15:12
1868,45,FAC105,2020/3/10 5:28
1869,414,FAC118,2020/4/30 7:44
1870,883,FAC133,2020/1/15 12:33
1871,807,FAC137,2020/3/20 11:11
1872,933,FAC106,2020/4/29 11:46
1873,215,FAC130,2019/12/1 20:12
1874,100,FAC131,2020/1/24 9:03
1875,781,FAC131,2020/4/29 13:13
1876,255,FAC122,2019/11/15 11:36
1877,770,FAC110,2020/1/21 0:51
1878,545,FAC109,2019/11/6 3:01
1879,478,FAC125,2020/4/22 21:12
1880,595,FAC101,2020/3/22 22:49
1881,968,FAC137,2019/11/24 6:12
1882,364,FAC127,2019/11/30 21:23
1883,2,FAC136,2019/11/27 18:28
1884,483,FAC130,2020/4/16 20:23
1885,345,FAC123,2020/3/18 13:20
1886,749,FAC121,2019/12/8 23:49
1887,967,FAC124,2019/11/15 6:54
1888,452,FAC114,2020/7/21 21:22
1889,686,FAC130,2020/1/4 4:21
1890,620,FAC118,2020/3/15 7:58
1891,783,FAC133,2020/6/20 11:43
1892,630,FAC102,2019/12/22 4:55
1893,833,FAC118,2020/3/25 8:01
1894,650,FAC120,2020/4/30 23:02
1895,841,FAC105,2020/2/12 18:08
1896,396,FAC128,2020/3/26 16:29
1897,395,FAC126,2020/4/19 12:32
1898,195,FAC123,2019/11/23 3:55
1899,896,FAC117,2019/12/17 6:12
1900,734,FAC110,2020/5/23 17:37
1901,261,FAC131,2019/12/29 3:33
1902,927,FAC106,2020/2/19 0:36
1903,489,FAC138,2019/12/28 15:10
1904,598,FAC126,2020/5/14 1:47
1905,772,FAC109,2019/11/6 23:37
1906,130,FAC106,2020/4/11 12:39
1907,612,FAC125,2020/2/3 17:06
1908,843,FAC110,2020/5/10 4:53
1909,36,FAC117,2020/4/6 6:16
1910,927,FAC116,2020/2/19 2:33
1911,801,FAC101,2020/3/18 19:38
1912,29,FAC104,2020/5/27 17:48
1913,902,FAC142,2019/12/29 11:19
1914,647,FAC134,2020/4/8 22:06
1915,381,FAC131,2019/11/14 19:14
1916,104,FAC124,2020/1/23 17:05
1917,596,FAC138,2019/12/1 0:03
1918,675,FAC134,2020/1/25 7:12
1919,949,FAC104,2020/3/8 11:00
1920,480,FAC111,2019/12/2 2:07
1921,742,FAC124,2020/2/15 12:06
1922,647,FAC135,2020/4/8 5:10
1923,432,FAC136,2020/6/18 19:38
1924,747,FAC112,2020/6/23 15:10
1925,17,FAC112,2020/7/14 12:03
1926,539,FAC118,2020/3/9 18:27
1927,709,FAC103,2020/7/28 4:53
1928,734,FAC138,2020/5/23 19:59
1929,684,FAC137,2020/5/31 10:59
1930,785,FAC134,2019/12/18 8:45
1931,995,FAC132,2019/12/15 3:16
1932,582,FAC124,2020/5/31 14:15
1933,297,FAC133,2020/5/16 9:12
1934,551,FAC105,2020/5/26 15:34
1935,780,FAC127,2020/2/11 20:15
1936,20,FAC119,2019/11/22 10:32
1937,560,FAC138,2020/2/3 3:34
1938,450,FAC138,2020/1/2 14:50
1939,403,FAC116,2020/4/5 12:27
1940,747,FAC120,2020/6/23 16:16
1941,646,FAC142,2020/4/4 18:10
1942,701,FAC110,2020/6/11 16:51
1943,198,FAC124,2019/11/15 16:04
1944,191,FAC130,2020/6/2 19:46
1945,173,FAC120,2019/12/5 12:04
1946,35,FAC113,2020/6/29 10:01
1947,796,FAC113,2020/2/23 7:44
1948,47,FAC104,2020/1/31 11:46
1949,170,FAC105,2020/5/24 20:15
1950,664,FAC105,2020/7/3 8:33
1951,417,FAC120,2019/12/31 7:18
1952,445,FAC131,2020/4/27 4:10
1953,670,FAC140,2020/7/31 11:37
1954,376,FAC113,2020/6/6 0:56
1955,141,FAC115,2020/4/12 5:01
1956,515,FAC107,2020/2/20 6:57
1957,380,FAC136,2020/4/14 1:57
1958,30,FAC118,2020/1/8 14:08
1959,620,FAC128,2020/3/15 8:28
1960,7,FAC101,2020/6/17 7:01
1961,391,FAC137,2020/3/28 12:25
1962,3,FAC113,2020/4/18 19:37
1963,402,FAC118,2020/6/1 3:14
1964,919,FAC104,2020/6/29 12:02
1965,144,FAC141,2019/12/10 6:17
1966,671,FAC112,2020/7/10 16:17
1967,896,FAC101,2019/12/17 21:19
1968,82,FAC114,2020/7/7 16:33
1969,575,FAC115,2020/4/24 1:58
1970,733,FAC109,2020/3/10 5:59
1971,513,FAC111,2020/3/21 18:40
1972,681,FAC131,2019/12/26 11:45
1973,535,FAC116,2020/5/2 20:40
1974,239,FAC116,2020/8/13 8:52
1975,941,FAC124,2019/12/9 23:51
1976,197,FAC112,2020/2/10 7:18
1977,95,FAC117,2020/1/5 22:13
1978,522,FAC131,2020/3/12 13:20
1979,81,FAC138,2020/2/9 9:41
1980,138,FAC104,2020/1/19 12:38
1981,352,FAC103,2020/4/13 7:07
1982,645,FAC119,2020/8/3 0:40
1983,507,FAC103,2020/5/8 18:25
1984,730,FAC122,2020/3/16 4:22
1985,33,FAC105,2019/11/27 13:25
1986,442,FAC108,2020/4/13 10:25
1987,38,FAC135,2020/6/21 16:56
1988,550,FAC132,2020/7/15 10:48
1989,490,FAC125,2020/7/13 13:09
1990,619,FAC121,2019/11/24 8:08
1991,958,FAC123,2020/4/2 11:15
1992,929,FAC120,2020/4/18 11:17
1993,159,FAC137,2019/11/2 23:34
1994,560,FAC120,2020/2/3 18:26
1995,951,FAC134,2020/1/25 16:46
1996,207,FAC108,2020/6/20 21:27
1997,138,FAC140,2020/1/19 12:52
1998,542,FAC107,2020/7/16 23:06
1999,817,FAC138,2020/1/30 9:34
2000,17,FAC106,2020/7/14 15:31
2001,71,FAC138,2019/11/25 15:59
2002,105,FAC114,2019/12/9 1:56
2003,375,FAC108,2020/1/13 14:23
2004,814,FAC132,2020/7/5 15:43
2005,762,FAC142,2020/2/29 1:12
2006,9,FAC142,2020/2/6 0:22
2007,222,FAC114,2020/4/23 4:33
2008,397,FAC102,2020/8/5 21:01
2009,289,FAC102,2020/1/17 11:38
2010,209,FAC124,2020/5/9 3:38
2011,140,FAC139,2020/4/25 5:06
2012,727,FAC137,2020/5/2 11:20
2013,971,FAC103,2020/3/5 1:54
2014,625,FAC136,2020/5/28 8:05
2015,135,FAC130,2020/4/24 18:55
2016,886,FAC139,2020/1/30 6:48
2017,895,FAC108,2020/1/18 11:38
2018,986,FAC138,2019/12/16 9:26
2019,524,FAC140,2020/8/4 5:13
2020,181,FAC139,2020/2/15 8:45
2021,179,FAC116,2020/1/20 12:52
2022,60,FAC110,2020/6/3 2:22
2023,396,FAC117,2020/3/26 12:29
2024,599,FAC132,2019/12/11 20:24
2025,979,FAC123,2020/5/17 1:16
2026,532,FAC134,2019/11/28 11:48
2027,475,FAC114,2020/5/18 17:45
2028,239,FAC139,2020/8/13 8:14
2029,198,FAC128,2019/11/15 2:46
2030,379,FAC134,2020/6/23 20:28
2031,774,FAC135,2020/1/16 4:01
2032,521,FAC126,2020/1/14 19:29
2033,279,FAC111,2020/2/12 16:16
2034,669,FAC106,2020/1/12 3:57
2035,278,FAC117,2020/3/11 18:12
2036,107,FAC140,2020/6/28 18:29
2037,719,FAC120,2019/11/24 3:49
2038,540,FAC134,2020/1/7 8:42
