"1257","946","FAC118","2020-08-12 11:23:00","2020-08-12"
"1258","389","FAC118","2020-05-29 05:58:00","2020-05-29"
"1259","536","FAC101","2020-06-09 23:56:00","2020-06-09"
"1260","661","FAC106","2020-06-20 17:08:00","2020-06-20"
"1262","503","FAC122","2020-04-13 09:11:00","2020-04-13"
"1263","877","FAC133","2020-03-29 15:05:00","2020-03-29"
"1266","352","FAC121","2020-04-13 08:09:00","2020-04-13"
"1267","242","FAC120","2020-03-18 04:39:00","2020-03-18"
"1268","979","FAC128","2020-05-17 22:22:00","2020-05-17"
"1271","538","FAC142","2020-01-29 08:48:00","2020-01-29"
"1272","243","FAC127","2020-05-12 14:02:00","2020-05-12"
"1273","202","FAC111","2020-06-16 18:40:00","2020-06-16"
"1275","658","FAC136","2020-06-21 02:26:00","2020-06-21"
"1276","598","FAC128","2020-05-14 19:29:00","2020-05-14"
"1277","413","FAC114","2020-05-02 18:56:00","2020-05-02"
"1279","525","FAC121","2020-05-06 19:51:00","2020-05-06"
"1280","325","FAC126","2020-02-08 09:26:00","2020-02-08"
"1281","538","FAC102","2020-01-29 17:52:00","2020-01-29"
"1282","217","FAC131","2020-03-31 15:55:00","2020-03-31"
"1283","643","FAC116","2020-04-27 04:29:00","2020-04-27"
"1284","791","FAC130","2020-06-24 22:15:00","2020-06-24"
"1286","463","FAC142","2020-01-30 03:35:00","2020-01-30"
"1287","753","FAC129","2020-03-25 22:52:00","2020-03-25"
"1288","383","FAC129","2020-02-28 11:12:00","2020-02-28"
"1290","175","FAC128","2020-07-31 11:17:00","2020-07-31"
"1293","455","FAC135","2020-04-30 21:14:00","2020-04-30"
"1294","640","FAC103","2020-05-09 21:40:00","2020-05-09"
"1295","640","FAC105","2020-05-09 03:30:00","2020-05-09"
"1297","976","FAC121","2020-06-18 19:34:00","2020-06-18"
"1299","303","FAC116","2020-05-14 06:49:00","2020-05-14"
"1300","544","FAC118","2020-06-19 12:33:00","2020-06-19"
"1301","107","FAC125","2020-06-28 08:04:00","2020-06-28"
"1302","276","FAC130","2020-07-21 08:11:00","2020-07-21"
"1303","764","FAC119","2020-04-13 17:31:00","2020-04-13"
"1307","824","FAC110","2020-07-10 06:37:00","2020-07-10"
"1310","435","FAC139","2020-07-11 21:34:00","2020-07-11"
"1311","685","FAC140","2020-05-19 11:38:00","2020-05-19"
"1314","844","FAC135","2020-03-26 05:11:00","2020-03-26"
"1315","723","FAC122","2020-03-19 13:05:00","2020-03-19"
"1317","671","FAC136","2020-07-10 14:32:00","2020-07-10"
"1319","415","FAC130","2020-06-07 00:31:00","2020-06-07"
"1320","4","FAC115","2020-07-24 11:01:00","2020-07-24"
"1321","556","FAC110","2020-08-10 08:04:00","2020-08-10"
"1322","220","FAC126","2020-02-09 05:01:00","2020-02-09"
"1325","357","FAC139","2020-03-10 00:29:00","2020-03-10"
"1326","411","FAC104","2020-04-13 03:54:00","2020-04-13"
"1327","670","FAC111","2020-07-31 08:40:00","2020-07-31"
"1329","87","FAC115","2020-04-23 06:31:00","2020-04-23"
"1330","568","FAC131","2020-07-29 03:09:00","2020-07-29"
"1332","444","FAC105","2020-03-19 12:47:00","2020-03-19"
"1334","276","FAC132","2020-07-21 15:07:00","2020-07-21"
"1335","194","FAC137","2020-02-02 19:43:00","2020-02-02"
"1336","901","FAC140","2020-02-17 17:27:00","2020-02-17"
"1337","194","FAC121","2020-02-02 17:49:00","2020-02-02"
"1339","568","FAC115","2020-07-29 08:38:00","2020-07-29"
"1340","129","FAC139","2020-04-08 15:18:00","2020-04-08"
"1341","360","FAC118","2020-08-07 05:53:00","2020-08-07"
"1342","183","FAC132","2020-06-09 22:43:00","2020-06-09"
"1343","294","FAC110","2020-04-06 04:11:00","2020-04-06"
"1344","37","FAC118","2020-03-09 19:24:00","2020-03-09"
"1345","300","FAC110","2020-02-14 12:43:00","2020-02-14"
"1349","700","FAC138","2020-04-12 14:29:00","2020-04-12"
"1351","481","FAC141","2020-07-02 06:34:00","2020-07-02"
"1352","274","FAC120","2020-03-11 00:14:00","2020-03-11"
"1353","145","FAC106","2020-04-04 09:11:00","2020-04-04"
"1355","462","FAC138","2020-06-24 00:22:00","2020-06-24"
"1356","81","FAC129","2020-02-09 15:04:00","2020-02-09"
"1357","339","FAC104","2020-05-17 10:04:00","2020-05-17"
"1358","77","FAC101","2020-03-20 13:25:00","2020-03-20"
"1359","560","FAC130","2020-02-03 09:52:00","2020-02-03"
"1360","805","FAC131","2020-01-24 12:26:00","2020-01-24"
"1361","435","FAC117","2020-07-11 18:03:00","2020-07-11"
"1362","370","FAC111","2020-02-18 05:53:00","2020-02-18"
"1365","83","FAC136","2020-03-24 21:40:00","2020-03-24"
"1366","114","FAC130","2020-07-27 19:50:00","2020-07-27"
"1367","960","FAC123","2020-06-23 19:57:00","2020-06-23"
"1369","632","FAC125","2020-05-10 04:12:00","2020-05-10"
"1370","652","FAC103","2020-04-17 20:36:00","2020-04-17"
"1373","468","FAC121","2020-06-29 03:42:00","2020-06-29"
"1376","199","FAC120","2020-03-11 08:48:00","2020-03-11"
"1377","748","FAC121","2020-06-30 15:24:00","2020-06-30"
"1379","892","FAC125","2020-04-16 12:45:00","2020-04-16"
"1380","524","FAC142","2020-08-04 08:17:00","2020-08-04"
"1382","208","FAC104","2020-01-28 11:55:00","2020-01-28"
"1383","933","FAC127","2020-04-29 15:32:00","2020-04-29"
"1384","165","FAC107","2020-04-29 11:55:00","2020-04-29"
"1385","200","FAC137","2020-04-30 17:49:00","2020-04-30"
"1386","767","FAC138","2020-03-28 19:50:00","2020-03-28"
"1389","921","FAC139","2020-05-18 12:44:00","2020-05-18"
"1390","228","FAC135","2020-04-09 19:48:00","2020-04-09"
"1392","199","FAC113","2020-03-11 13:25:00","2020-03-11"
"1393","285","FAC122","2020-06-05 03:47:00","2020-06-05"
"1395","397","FAC117","2020-08-05 10:28:00","2020-08-05"
"1396","778","FAC112","2020-04-24 02:19:00","2020-04-24"
"1397","584","FAC118","2020-08-10 22:11:00","2020-08-10"
"1399","197","FAC103","2020-02-10 02:13:00","2020-02-10"
"1400","709","FAC133","2020-07-28 19:38:00","2020-07-28"
"1401","201","FAC126","2020-02-23 03:20:00","2020-02-23"
"1402","132","FAC122","2020-06-16 00:19:00","2020-06-16"
"1403","626","FAC101","2020-02-28 05:45:00","2020-02-28"
"1404","129","FAC112","2020-04-08 21:28:00","2020-04-08"
"1405","248","FAC103","2020-07-27 16:49:00","2020-07-27"
"1406","202","FAC130","2020-06-16 17:47:00","2020-06-16"
"1407","820","FAC133","2020-04-07 10:34:00","2020-04-07"
"1408","556","FAC108","2020-08-10 20:19:00","2020-08-10"
"1410","826","FAC137","2020-02-07 14:15:00","2020-02-07"
"1411","300","FAC112","2020-02-14 07:03:00","2020-02-14"
"1414","293","FAC114","2020-08-08 00:01:00","2020-08-08"
"1415","640","FAC120","2020-05-09 05:51:00","2020-05-09"
"1416","109","FAC139","2020-06-08 18:32:00","2020-06-08"
"1418","742","FAC133","2020-02-15 09:12:00","2020-02-15"
"1419","500","FAC134","2020-06-01 16:47:00","2020-06-01"
"1420","254","FAC142","2020-05-15 11:22:00","2020-05-15"
"1421","275","FAC125","2020-05-05 21:11:00","2020-05-05"
"1423","692","FAC132","2020-06-25 05:16:00","2020-06-25"
"1425","360","FAC103","2020-08-07 14:04:00","2020-08-07"
"1426","517","FAC121","2020-06-25 02:13:00","2020-06-25"
"1427","254","FAC139","2020-05-15 23:59:00","2020-05-15"
"1428","529","FAC103","2020-07-13 12:47:00","2020-07-13"
"1431","996","FAC126","2020-05-06 18:43:00","2020-05-06"
"1432","961","FAC136","2020-06-09 19:11:00","2020-06-09"
"1433","810","FAC102","2020-05-31 20:06:00","2020-05-31"
"1436","238","FAC130","2020-03-03 16:09:00","2020-03-03"
"1437","18","FAC117","2020-06-22 01:14:00","2020-06-22"
"1438","757","FAC142","2020-03-10 20:49:00","2020-03-10"
"1439","727","FAC106","2020-05-02 11:29:00","2020-05-02"
"1440","281","FAC122","2020-06-11 13:58:00","2020-06-11"
"1441","678","FAC118","2020-03-23 21:45:00","2020-03-23"
"1442","244","FAC113","2020-02-22 00:26:00","2020-02-22"
"1443","800","FAC103","2020-01-31 09:07:00","2020-01-31"
"1444","867","FAC134","2020-06-09 11:44:00","2020-06-09"
"1446","210","FAC140","2020-07-19 17:36:00","2020-07-19"
"1448","469","FAC102","2020-04-20 18:06:00","2020-04-20"
"1449","561","FAC130","2020-01-24 10:41:00","2020-01-24"
"1453","580","FAC102","2020-08-12 20:25:00","2020-08-12"
"1454","283","FAC133","2020-05-27 01:55:00","2020-05-27"
"1455","339","FAC102","2020-05-17 02:06:00","2020-05-17"
"1456","392","FAC119","2020-06-08 16:33:00","2020-06-08"
"1457","235","FAC113","2020-07-20 21:00:00","2020-07-20"
"1458","42","FAC136","2020-07-30 17:53:00","2020-07-30"
"1459","65","FAC125","2020-02-12 21:05:00","2020-02-12"
"1460","239","FAC139","2020-08-13 13:08:00","2020-08-13"
"1461","500","FAC104","2020-06-01 13:41:00","2020-06-01"
"1462","693","FAC130","2020-08-04 19:07:00","2020-08-04"
"1463","15","FAC141","2020-02-12 06:52:00","2020-02-12"
"1464","448","FAC119","2020-04-28 18:28:00","2020-04-28"
"1465","670","FAC135","2020-07-31 21:24:00","2020-07-31"
"1466","435","FAC125","2020-07-11 09:57:00","2020-07-11"
"1467","69","FAC135","2020-07-19 12:13:00","2020-07-19"
"1468","449","FAC140","2020-02-19 14:34:00","2020-02-19"
"1470","466","FAC114","2020-07-25 06:33:00","2020-07-25"
"1471","12","FAC107","2020-04-28 09:51:00","2020-04-28"
"1472","721","FAC122","2020-06-24 21:42:00","2020-06-24"
"1473","411","FAC127","2020-04-13 16:43:00","2020-04-13"
"1476","116","FAC104","2020-07-14 14:52:00","2020-07-14"
"1480","234","FAC126","2020-01-30 22:40:00","2020-01-30"
"1482","217","FAC120","2020-03-31 09:55:00","2020-03-31"
"1485","214","FAC132","2020-05-16 21:49:00","2020-05-16"
"1486","371","FAC101","2020-05-10 22:22:00","2020-05-10"
"1488","285","FAC109","2020-06-05 02:20:00","2020-06-05"
"1491","587","FAC115","2020-07-25 11:15:00","2020-07-25"
"1492","438","FAC139","2020-04-09 20:00:00","2020-04-09"
"1494","36","FAC118","2020-04-06 11:02:00","2020-04-06"
"1495","743","FAC133","2020-03-23 20:31:00","2020-03-23"
"1496","134","FAC119","2020-04-01 16:39:00","2020-04-01"
"1497","262","FAC142","2020-04-11 16:34:00","2020-04-11"
"1498","316","FAC105","2020-03-17 15:42:00","2020-03-17"
"1499","554","FAC119","2020-04-03 02:12:00","2020-04-03"
"1501","664","FAC140","2020-07-03 09:29:00","2020-07-03"
"1503","576","FAC116","2020-07-28 00:37:00","2020-07-28"
"1506","472","FAC117","2020-06-17 21:45:00","2020-06-17"
"1507","897","FAC129","2020-05-25 21:19:00","2020-05-25"
"1508","935","FAC112","2020-04-24 16:09:00","2020-04-24"
"1509","208","FAC114","2020-01-28 04:52:00","2020-01-28"
"1511","976","FAC123","2020-06-18 00:07:00","2020-06-18"
"1513","281","FAC137","2020-06-11 17:42:00","2020-06-11"
"1514","122","FAC120","2020-06-20 16:58:00","2020-06-20"
"1516","463","FAC113","2020-01-30 13:35:00","2020-01-30"
"1517","570","FAC101","2020-04-12 21:11:00","2020-04-12"
"1518","82","FAC132","2020-07-07 16:18:00","2020-07-07"
"1519","743","FAC129","2020-03-23 02:05:00","2020-03-23"
"1520","92","FAC116","2020-05-31 01:00:00","2020-05-31"
"1521","397","FAC133","2020-08-05 00:47:00","2020-08-05"
"1522","552","FAC134","2020-06-18 19:13:00","2020-06-18"
"1525","418","FAC121","2020-03-07 19:42:00","2020-03-07"
"1526","945","FAC136","2020-03-04 09:27:00","2020-03-04"
"1529","769","FAC108","2020-07-04 09:38:00","2020-07-04"
"1530","68","FAC132","2020-04-01 00:37:00","2020-04-01"
"1531","64","FAC120","2020-04-01 03:22:00","2020-04-01"
"1532","486","FAC116","2020-06-21 22:00:00","2020-06-21"
"1534","755","FAC142","2020-05-21 14:04:00","2020-05-21"
"1535","531","FAC108","2020-05-23 10:38:00","2020-05-23"
"1536","13","FAC112","2020-05-13 07:11:00","2020-05-13"
"1539","622","FAC101","2020-07-02 05:29:00","2020-07-02"
"1541","166","FAC138","2020-07-12 02:39:00","2020-07-12"
"1542","515","FAC119","2020-02-20 05:15:00","2020-02-20"
"1543","102","FAC141","2020-02-04 18:33:00","2020-02-04"
"1544","939","FAC106","2020-08-09 11:02:00","2020-08-09"
"1545","475","FAC102","2020-05-18 05:10:00","2020-05-18"
"1546","119","FAC130","2020-06-04 13:29:00","2020-06-04"
"1548","893","FAC116","2020-03-21 01:28:00","2020-03-21"
"1549","535","FAC129","2020-05-02 13:05:00","2020-05-02"
"1551","676","FAC133","2020-06-12 21:10:00","2020-06-12"
"1552","624","FAC103","2020-07-20 15:29:00","2020-07-20"
"1553","457","FAC110","2020-07-01 08:15:00","2020-07-01"
"1555","280","FAC103","2020-04-03 07:51:00","2020-04-03"
"1557","410","FAC128","2020-02-23 19:07:00","2020-02-23"
"1558","124","FAC135","2020-07-10 22:57:00","2020-07-10"
"1559","169","FAC105","2020-07-21 01:21:00","2020-07-21"
"1560","329","FAC110","2020-03-27 08:20:00","2020-03-27"
"1561","1000","FAC111","2020-07-27 01:12:00","2020-07-27"
"1562","85","FAC110","2020-05-27 10:44:00","2020-05-27"
"1563","587","FAC109","2020-07-25 12:41:00","2020-07-25"
"1564","197","FAC101","2020-02-10 07:43:00","2020-02-10"
"1565","754","FAC130","2020-05-05 06:48:00","2020-05-05"
"1568","151","FAC101","2020-05-23 10:36:00","2020-05-23"
"1569","750","FAC117","2020-05-04 23:32:00","2020-05-04"
"1570","315","FAC126","2020-05-09 06:33:00","2020-05-09"
"1572","80","FAC103","2020-02-25 14:16:00","2020-02-25"
"1573","109","FAC105","2020-06-08 00:20:00","2020-06-08"
"1574","200","FAC138","2020-04-30 01:11:00","2020-04-30"
"1578","651","FAC114","2020-05-20 05:28:00","2020-05-20"
"1579","551","FAC137","2020-05-26 19:11:00","2020-05-26"
"1580","684","FAC141","2020-05-31 15:51:00","2020-05-31"
"1581","47","FAC139","2020-01-31 01:59:00","2020-01-31"
"1583","730","FAC123","2020-03-16 04:57:00","2020-03-16"
"1585","217","FAC139","2020-03-31 18:37:00","2020-03-31"
"1588","209","FAC118","2020-05-09 22:44:00","2020-05-09"
"1589","918","FAC129","2020-03-24 17:32:00","2020-03-24"
"1590","141","FAC136","2020-04-12 06:56:00","2020-04-12"
"1592","745","FAC116","2020-08-06 19:51:00","2020-08-06"
"1593","329","FAC139","2020-03-27 15:53:00","2020-03-27"
"1594","663","FAC134","2020-04-12 23:40:00","2020-04-12"
"1595","263","FAC105","2020-03-01 18:38:00","2020-03-01"
"1597","428","FAC107","2020-03-21 05:53:00","2020-03-21"
"1599","303","FAC135","2020-05-14 01:32:00","2020-05-14"
"1600","796","FAC121","2020-02-23 11:56:00","2020-02-23"
"1601","225","FAC113","2020-02-27 11:54:00","2020-02-27"
"1603","658","FAC109","2020-06-21 23:26:00","2020-06-21"
"1604","999","FAC127","2020-03-19 12:34:00","2020-03-19"
"1605","60","FAC105","2020-06-03 20:56:00","2020-06-03"
"1606","672","FAC104","2020-04-27 04:45:00","2020-04-27"
"1607","914","FAC114","2020-05-02 13:22:00","2020-05-02"
"1608","311","FAC141","2020-07-14 00:45:00","2020-07-14"
"1612","501","FAC138","2020-08-08 16:45:00","2020-08-08"
"1613","287","FAC134","2020-02-04 06:15:00","2020-02-04"
"1614","727","FAC116","2020-05-02 06:04:00","2020-05-02"
"1615","370","FAC136","2020-02-18 21:52:00","2020-02-18"
"1616","807","FAC109","2020-03-20 01:46:00","2020-03-20"
"1617","116","FAC104","2020-07-14 14:41:00","2020-07-14"
"1620","108","FAC114","2020-03-19 16:36:00","2020-03-19"
"1621","151","FAC123","2020-05-23 10:38:00","2020-05-23"
"1622","462","FAC130","2020-06-24 00:11:00","2020-06-24"
"1623","575","FAC128","2020-04-24 12:18:00","2020-04-24"
"1624","174","FAC125","2020-01-28 08:23:00","2020-01-28"
"1625","511","FAC131","2020-05-10 16:17:00","2020-05-10"
"1626","45","FAC133","2020-03-10 21:52:00","2020-03-10"
"1627","62","FAC124","2020-05-04 16:00:00","2020-05-04"
"1631","336","FAC116","2020-02-10 15:13:00","2020-02-10"
"1632","8","FAC141","2020-02-02 21:12:00","2020-02-02"
"1633","12","FAC118","2020-04-28 11:25:00","2020-04-28"
"1635","141","FAC137","2020-04-12 04:29:00","2020-04-12"
"1636","898","FAC126","2020-03-25 09:27:00","2020-03-25"
"1637","865","FAC104","2020-04-26 06:15:00","2020-04-26"
"1638","345","FAC128","2020-03-18 18:05:00","2020-03-18"
"1639","634","FAC126","2020-02-10 13:31:00","2020-02-10"
"1640","174","FAC104","2020-01-28 00:09:00","2020-01-28"
"1641","564","FAC128","2020-01-29 08:45:00","2020-01-29"
"1642","130","FAC112","2020-04-11 14:28:00","2020-04-11"
"1643","893","FAC107","2020-03-21 14:34:00","2020-03-21"
"1644","332","FAC104","2020-02-28 12:40:00","2020-02-28"
"1645","603","FAC116","2020-08-13 08:31:00","2020-08-13"
"1646","584","FAC138","2020-08-10 00:26:00","2020-08-10"
"1647","885","FAC101","2020-06-25 01:40:00","2020-06-25"
"1648","76","FAC110","2020-06-10 16:30:00","2020-06-10"
"1649","498","FAC133","2020-06-16 00:48:00","2020-06-16"
"1650","335","FAC135","2020-07-19 07:58:00","2020-07-19"
"1652","217","FAC124","2020-03-31 15:27:00","2020-03-31"
"1653","975","FAC103","2020-04-09 13:40:00","2020-04-09"
"1654","952","FAC125","2020-07-19 00:23:00","2020-07-19"
"1655","871","FAC114","2020-03-07 10:30:00","2020-03-07"
"1657","802","FAC136","2020-04-04 17:57:00","2020-04-04"
"1658","814","FAC123","2020-07-05 23:59:00","2020-07-05"
"1659","412","FAC110","2020-03-23 20:24:00","2020-03-23"
"1660","400","FAC115","2020-06-29 14:08:00","2020-06-29"
"1661","716","FAC129","2020-02-19 05:30:00","2020-02-19"
"1662","41","FAC124","2020-04-20 16:24:00","2020-04-20"
"1663","513","FAC128","2020-03-21 10:37:00","2020-03-21"
"1665","193","FAC133","2020-04-30 20:39:00","2020-04-30"
"1671","154","FAC135","2020-02-22 18:38:00","2020-02-22"
"1672","975","FAC112","2020-04-09 00:20:00","2020-04-09"
"1673","122","FAC120","2020-06-20 17:52:00","2020-06-20"
"1676","4","FAC101","2020-07-24 00:24:00","2020-07-24"
"1677","456","FAC124","2020-03-13 01:09:00","2020-03-13"
"1679","97","FAC114","2020-07-25 13:10:00","2020-07-25"
"1681","977","FAC117","2020-02-16 19:26:00","2020-02-16"
"1682","59","FAC142","2020-01-24 07:18:00","2020-01-24"
"1683","974","FAC103","2020-03-08 00:52:00","2020-03-08"
"1684","181","FAC123","2020-02-15 17:32:00","2020-02-15"
"1687","964","FAC112","2020-04-16 21:05:00","2020-04-16"
"1688","937","FAC124","2020-02-09 22:08:00","2020-02-09"
"1691","428","FAC132","2020-03-21 04:59:00","2020-03-21"
"1692","83","FAC124","2020-03-24 03:55:00","2020-03-24"
"1693","291","FAC134","2020-05-27 05:57:00","2020-05-27"
"1695","427","FAC139","2020-06-27 13:16:00","2020-06-27"
"1696","403","FAC105","2020-04-05 11:50:00","2020-04-05"
"1697","337","FAC139","2020-04-05 21:52:00","2020-04-05"
"1698","693","FAC123","2020-08-04 14:26:00","2020-08-04"
"1699","299","FAC104","2020-02-18 13:40:00","2020-02-18"
"1701","360","FAC112","2020-08-07 09:20:00","2020-08-07"
"1702","206","FAC126","2020-02-18 16:44:00","2020-02-18"
"1703","929","FAC139","2020-04-18 19:25:00","2020-04-18"
"1704","200","FAC110","2020-04-30 02:49:00","2020-04-30"
"1705","738","FAC142","2020-06-18 09:03:00","2020-06-18"
"1708","361","FAC106","2020-05-23 21:57:00","2020-05-23"
"1711","111","FAC111","2020-07-08 19:38:00","2020-07-08"
"1712","817","FAC117","2020-01-30 23:17:00","2020-01-30"
"1713","184","FAC125","2020-07-17 00:42:00","2020-07-17"
"1717","182","FAC102","2020-07-09 16:48:00","2020-07-09"
"1719","362","FAC127","2020-02-26 13:22:00","2020-02-26"
"1720","907","FAC117","2020-08-02 20:27:00","2020-08-02"
"1721","518","FAC129","2020-02-01 14:49:00","2020-02-01"
"1722","37","FAC115","2020-03-09 06:36:00","2020-03-09"
"1723","987","FAC139","2020-04-07 05:43:00","2020-04-07"
"1726","879","FAC140","2020-05-26 06:50:00","2020-05-26"
"1727","517","FAC127","2020-06-25 22:47:00","2020-06-25"
"1728","45","FAC128","2020-03-10 22:47:00","2020-03-10"
"1729","652","FAC121","2020-04-17 22:36:00","2020-04-17"
"1730","654","FAC139","2020-04-30 03:19:00","2020-04-30"
"1731","716","FAC107","2020-02-19 00:00:00","2020-02-19"
"1732","862","FAC115","2020-05-01 14:02:00","2020-05-01"
"1734","301","FAC122","2020-04-21 06:28:00","2020-04-21"
"1735","796","FAC137","2020-02-23 16:00:00","2020-02-23"
"1736","465","FAC120","2020-05-23 02:50:00","2020-05-23"
"1737","660","FAC107","2020-07-10 11:27:00","2020-07-10"
"1739","191","FAC116","2020-06-02 10:45:00","2020-06-02"
"1741","569","FAC102","2020-08-02 05:16:00","2020-08-02"
"1742","116","FAC139","2020-07-14 14:32:00","2020-07-14"
"1745","782","FAC105","2020-05-22 05:47:00","2020-05-22"
"1747","8","FAC121","2020-02-02 06:48:00","2020-02-02"
"1748","930","FAC128","2020-03-17 02:15:00","2020-03-17"
"1749","497","FAC121","2020-02-28 13:20:00","2020-02-28"
"1750","4","FAC139","2020-07-24 08:13:00","2020-07-24"
"1751","637","FAC118","2020-03-14 14:00:00","2020-03-14"
"1752","154","FAC117","2020-02-22 07:28:00","2020-02-22"
"1753","273","FAC124","2020-08-01 01:31:00","2020-08-01"
"1756","592","FAC109","2020-05-11 17:42:00","2020-05-11"
"1757","918","FAC112","2020-03-24 22:38:00","2020-03-24"
"1758","117","FAC118","2020-06-30 15:24:00","2020-06-30"
"1759","734","FAC138","2020-05-23 02:53:00","2020-05-23"
"1760","939","FAC126","2020-08-09 17:53:00","2020-08-09"
"1761","80","FAC111","2020-02-25 03:03:00","2020-02-25"
"1762","930","FAC140","2020-03-17 15:16:00","2020-03-17"
"1764","616","FAC124","2020-02-07 21:15:00","2020-02-07"
"1767","469","FAC122","2020-04-20 08:40:00","2020-04-20"
"1768","38","FAC136","2020-06-21 17:46:00","2020-06-21"
"1770","447","FAC113","2020-08-13 02:32:00","2020-08-13"
"1771","927","FAC140","2020-02-19 13:34:00","2020-02-19"
"1772","864","FAC105","2020-04-27 19:58:00","2020-04-27"
"1773","394","FAC131","2020-06-15 22:26:00","2020-06-15"
"1774","83","FAC135","2020-03-24 17:19:00","2020-03-24"
"1775","210","FAC132","2020-07-19 11:06:00","2020-07-19"
"1776","245","FAC110","2020-07-29 04:54:00","2020-07-29"
"1777","979","FAC129","2020-05-17 10:12:00","2020-05-17"
"1778","646","FAC142","2020-04-04 14:24:00","2020-04-04"
"1779","865","FAC107","2020-04-26 14:26:00","2020-04-26"
"1781","539","FAC105","2020-03-09 21:08:00","2020-03-09"
"1782","266","FAC112","2020-07-04 18:05:00","2020-07-04"
"1783","43","FAC142","2020-06-25 20:31:00","2020-06-25"
"1785","39","FAC121","2020-06-18 12:07:00","2020-06-18"
"1786","394","FAC119","2020-06-15 11:19:00","2020-06-15"
"1787","979","FAC110","2020-05-17 10:43:00","2020-05-17"
"1788","402","FAC131","2020-06-01 20:36:00","2020-06-01"
"1789","621","FAC141","2020-04-30 16:28:00","2020-04-30"
"1791","984","FAC135","2020-06-18 05:58:00","2020-06-18"
"1792","478","FAC117","2020-04-22 10:06:00","2020-04-22"
"1793","276","FAC126","2020-07-21 05:00:00","2020-07-21"
"1794","801","FAC121","2020-03-18 07:46:00","2020-03-18"
"1795","910","FAC112","2020-03-07 13:52:00","2020-03-07"
"1799","560","FAC125","2020-02-03 10:28:00","2020-02-03"
"1800","386","FAC112","2020-01-28 19:06:00","2020-01-28"
"1801","551","FAC116","2020-05-26 22:35:00","2020-05-26"
"1802","891","FAC124","2020-04-01 18:21:00","2020-04-01"
"1803","168","FAC102","2020-06-28 09:56:00","2020-06-28"
"1804","549","FAC112","2020-03-09 05:35:00","2020-03-09"
"1805","243","FAC142","2020-05-12 05:45:00","2020-05-12"
"1807","60","FAC117","2020-06-03 05:27:00","2020-06-03"
"1808","371","FAC107","2020-05-10 07:49:00","2020-05-10"
"1809","240","FAC134","2020-06-02 13:39:00","2020-06-02"
"1810","317","FAC106","2020-04-27 03:03:00","2020-04-27"
"1811","791","FAC106","2020-06-24 20:13:00","2020-06-24"
"1813","8","FAC118","2020-02-02 00:44:00","2020-02-02"
"1815","604","FAC108","2020-01-29 15:18:00","2020-01-29"
"1816","304","FAC123","2020-03-16 14:26:00","2020-03-16"
"1818","319","FAC114","2020-02-28 02:49:00","2020-02-28"
"1819","17","FAC105","2020-07-14 13:00:00","2020-07-14"
"1820","293","FAC103","2020-08-08 19:19:00","2020-08-08"
"1822","17","FAC110","2020-07-14 15:55:00","2020-07-14"
"1823","572","FAC129","2020-02-14 19:00:00","2020-02-14"
"1824","421","FAC139","2020-02-07 01:21:00","2020-02-07"
"1825","380","FAC104","2020-04-14 08:41:00","2020-04-14"
"1829","880","FAC125","2020-03-18 17:46:00","2020-03-18"
"1830","37","FAC110","2020-03-09 00:05:00","2020-03-09"
"1831","43","FAC125","2020-06-25 06:44:00","2020-06-25"
"1832","142","FAC105","2020-07-23 07:39:00","2020-07-23"
"1833","72","FAC139","2020-03-22 05:21:00","2020-03-22"
"1834","191","FAC105","2020-06-02 11:36:00","2020-06-02"
"1835","410","FAC111","2020-02-23 13:21:00","2020-02-23"
"1836","392","FAC110","2020-06-08 23:20:00","2020-06-08"
"1837","916","FAC119","2020-07-14 10:12:00","2020-07-14"
"1839","564","FAC134","2020-01-29 03:23:00","2020-01-29"
"1840","702","FAC101","2020-01-25 00:55:00","2020-01-25"
"1841","66","FAC124","2020-02-23 06:36:00","2020-02-23"
"1843","341","FAC121","2020-02-15 00:52:00","2020-02-15"
"1844","82","FAC113","2020-07-07 03:41:00","2020-07-07"
"1846","899","FAC114","2020-05-16 01:48:00","2020-05-16"
"1847","356","FAC107","2020-03-08 09:19:00","2020-03-08"
"1848","580","FAC130","2020-08-12 08:06:00","2020-08-12"
"1849","259","FAC117","2020-02-26 19:06:00","2020-02-26"
"1850","757","FAC141","2020-03-10 13:31:00","2020-03-10"
"1851","498","FAC125","2020-06-16 17:16:00","2020-06-16"
"1852","202","FAC136","2020-06-16 10:13:00","2020-06-16"
"1854","864","FAC130","2020-04-27 01:09:00","2020-04-27"
"1855","164","FAC118","2020-03-06 04:55:00","2020-03-06"
"1856","420","FAC126","2020-05-06 01:48:00","2020-05-06"
"1857","498","FAC142","2020-06-16 06:09:00","2020-06-16"
"1858","206","FAC139","2020-02-18 07:20:00","2020-02-18"
"1860","805","FAC132","2020-01-24 15:35:00","2020-01-24"
"1861","713","FAC104","2020-05-16 21:45:00","2020-05-16"
"1862","595","FAC134","2020-03-22 09:04:00","2020-03-22"
"1863","326","FAC138","2020-05-20 11:18:00","2020-05-20"
"1864","543","FAC123","2020-02-03 23:39:00","2020-02-03"
"1865","937","FAC131","2020-02-09 09:48:00","2020-02-09"
"1867","207","FAC132","2020-06-20 15:12:00","2020-06-20"
"1868","45","FAC105","2020-03-10 05:28:00","2020-03-10"
"1869","414","FAC118","2020-04-30 07:44:00","2020-04-30"
"1871","807","FAC137","2020-03-20 11:11:00","2020-03-20"
